2025-12-12 00:00:01 | ERROR | semantic.pipeline | Loop Error: 39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 30s, Topology Description: <TopologyDescription id: 693acc50d33c101f2bea9c5f, topology_type: Unknown, servers: [<ServerDescription ('39.104.200.88', 41004) server_type: Unknown, rtt: None, error=AutoReconnect('39.104.200.88:41004: connection closed (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-12-12 16:05:31 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/db78485fly1i82mf3uapej23dc4hs4qr.jpg "HTTP/1.1 200 OK"
2025-12-12 16:05:31 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/6dba2ea9ly1i87sm8owggj20u0140dl9.jpg "HTTP/1.1 200 OK"
2025-12-12 16:05:31 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5242941509735413 Time: 2025-12-12 08:08:48
2025-12-12 16:05:32 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [2] Saved: 5242941509735413
2025-12-12 16:05:32 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/007xVuDZly1i87u25y4kxj33401r0e82.jpg "HTTP/1.1 200 OK"
2025-12-12 16:05:47 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 | [Toutiao] Cookies loaded.
2025-12-12 16:05:48 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5242954430284533 Time: 2025-12-12 09:00:08
2025-12-12 16:05:48 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [3] Saved: 5242954430284533
2025-12-12 16:05:49 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/db78485fly1i82mf96pg5j22dc35su0y.jpg "HTTP/1.1 200 OK"
2025-12-12 16:05:49 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5242954430284533&mid=5242954430284533 "HTTP/1.1 200 OK"
2025-12-12 16:05:49 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/007xVuDZly1i87u25y4kxj33401r0e82.jpg "HTTP/1.1 200 OK"
2025-12-12 16:05:50 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 | [Toutiao] Searching: 郑州下雪啦
2025-12-12 16:05:59 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5242954430284533 Time: 2025-12-12 09:00:08
2025-12-12 16:05:59 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [4] Saved: 5242954430284533
2025-12-12 16:05:59 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/d839d901ly1i881j83kfij22c03401kz.jpg "HTTP/1.1 200 OK"
2025-12-12 16:05:59 | INFO | httpx | HTTP Request: GET https://wx1.sinaimg.cn/large/db78485fly1i82me2wgphj22dc35s4qr.jpg "HTTP/1.1 200 OK"
2025-12-12 16:06:01 | INFO | tools.capture_engine.platforms.cctv.1999389871956959234 |    [1] Saved: 车厘子自由来了！但有...
2025-12-12 16:06:04 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [1] Saved: 现场:郑州市区迎来今...
2025-12-12 16:06:14 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [2] Saved: 郑州今冬初雪温柔抵达...
2025-12-12 16:06:17 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243019085482493 Time: 2025-12-12 13:17:03
2025-12-12 16:06:17 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [5] Saved: 5243019085482493
2025-12-12 16:06:18 | INFO | httpx | HTTP Request: GET https://wx1.sinaimg.cn/large/db78485fly1i82meamw1dj235o47khdu.jpg "HTTP/1.1 200 OK"
2025-12-12 16:06:18 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5243019085482493&mid=5243019085482493 "HTTP/1.1 200 OK"
2025-12-12 16:06:18 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/d839d901ly1i881j83kfij22c03401kz.jpg "HTTP/1.1 200 OK"
2025-12-12 16:06:19 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [3] Saved: 郑州迎今冬首场降雪!...
2025-12-12 16:06:21 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [4] Saved: 河南迎来大范围降雪天...
2025-12-12 16:06:28 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243019085482493 Time: 2025-12-12 13:17:03
2025-12-12 16:06:28 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [6] Saved: 5243019085482493
2025-12-12 16:06:28 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [5] Saved: 河南今天迎今冬来最强...
2025-12-12 16:06:28 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5242988083282458 Time: 2025-12-12 11:13:52
2025-12-12 16:06:28 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [7] Saved: 5242988083282458
2025-12-12 16:06:28 | INFO | httpx | HTTP Request: GET https://wx1.sinaimg.cn/large/db78485fly1i82mexvti3j23dc4hsqv9.jpg "HTTP/1.1 200 OK"
2025-12-12 16:06:28 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5242988083282458&mid=5242988083282458 "HTTP/1.1 200 OK"
2025-12-12 16:06:28 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5242988083282458 Time: 2025-12-12 11:13:52
2025-12-12 16:06:28 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [8] Saved: 5242988083282458
2025-12-12 16:06:29 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5242968073568627 Time: 2025-12-12 09:54:21
2025-12-12 16:06:29 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [9] Saved: 5242968073568627
2025-12-12 16:06:29 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5242968073568627&mid=5242968073568627 "HTTP/1.1 200 OK"
2025-12-12 16:06:29 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5242968073568627 Time: 2025-12-12 09:54:21
2025-12-12 16:06:29 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [10] Saved: 5242968073568627
2025-12-12 16:06:29 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5239718788466765 Time: 2025-12-03 10:42:51
2025-12-12 16:06:29 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [11] Saved: 5239718788466765
2025-12-12 16:06:30 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5239718788466765&mid=5239718788466765 "HTTP/1.1 200 OK"
2025-12-12 16:06:30 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5239718788466765 Time: 2025-12-03 10:42:51
2025-12-12 16:06:30 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [12] Saved: 5239718788466765
2025-12-12 16:06:30 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006UwFtEly1i885v12gb5j335s2dcqv6.jpg "HTTP/1.1 200 OK"
2025-12-12 16:06:32 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [6] Saved: 郑州发布暴雪蓝色预警...
2025-12-12 16:06:41 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [7] Saved: 今冬初雪已到货!局部...
2025-12-12 16:06:44 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243056859383611 Time: 2025-12-12 15:47:09
2025-12-12 16:06:45 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [13] Saved: 5243056859383611
2025-12-12 16:06:46 | INFO | httpx | HTTP Request: GET https://wx1.sinaimg.cn/large/db78485fly1i82mdwuvjbj22l93gcb2f.jpg "HTTP/1.1 200 OK"
2025-12-12 16:06:46 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5243056859383611&mid=5243056859383611 "HTTP/1.1 200 OK"
2025-12-12 16:06:46 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006UwFtEly1i885v12gb5j335s2dcqv6.jpg "HTTP/1.1 200 OK"
2025-12-12 16:06:48 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [8] Saved: 河南今日6市中到大雪...
2025-12-12 16:06:51 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [9] Saved: 12日郑州有中到大雪...
2025-12-12 16:06:55 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243056859383611 Time: 2025-12-12 15:47:09
2025-12-12 16:06:56 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [14] Saved: 5243056859383611
2025-12-12 16:06:58 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243054034256282 Time: 2025-12-12 15:35:55
2025-12-12 16:06:59 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [15] Saved: 5243054034256282
2025-12-12 16:07:00 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5243054034256282&mid=5243054034256282 "HTTP/1.1 200 OK"
2025-12-12 16:07:01 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 |    [10] Saved: 今夜起河南迎明显雨雪...
2025-12-12 16:07:02 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243054034256282 Time: 2025-12-12 15:35:55
2025-12-12 16:07:03 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [16] Saved: 5243054034256282
2025-12-12 16:07:04 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/0083dSo3ly1i8854ya8iuj31400u04h5.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:08 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5241320205719391 Time: 2025-12-07 20:46:19
2025-12-12 16:07:08 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [8] Saved: 5241320205719391
2025-12-12 16:07:08 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/0083dSo3ly1i8854zuhudj30u01407j4.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:08 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/007cOaiPly1i7d25mknuqj30tz0qctcc.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:09 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5233309556147854 Time: 2025-11-15 18:14:51
2025-12-12 16:07:10 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [9] Saved: 5233309556147854
2025-12-12 16:07:10 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/0083dSo3ly1i88551ibcij30u01407ci.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:10 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5233309556147854&mid=5233309556147854 "HTTP/1.1 200 OK"
2025-12-12 16:07:10 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/007cOaiPly1i7d25mknuqj30tz0qctcc.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:12 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5233309556147854 Time: 2025-11-15 18:14:51
2025-12-12 16:07:12 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [10] Saved: 5233309556147854
2025-12-12 16:07:12 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243051205462496 Time: 2025-12-12 15:24:41
2025-12-12 16:07:12 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [17] Saved: 5243051205462496
2025-12-12 16:07:12 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5243051205462496&mid=5243051205462496 "HTTP/1.1 200 OK"
2025-12-12 16:07:12 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zsl30u2j33402c0hdu.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:12 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/0083dSo3ly1i8854ya8iuj31400u04h5.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:14 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/0083dSo3ly1i8854zuhudj30u01407j4.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:18 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/0083dSo3ly1i88551ibcij30u01407ci.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:19 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zsog2vcj32c0340b2a.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:19 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243051205462496 Time: 2025-12-12 15:24:41
2025-12-12 16:07:20 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [18] Saved: 5243051205462496
2025-12-12 16:07:20 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/008uC2tily1i88579t25uj30u0140k9i.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:25 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243051178201224 Time: 2025-12-12 15:24:35
2025-12-12 16:07:25 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [19] Saved: 5243051178201224
2025-12-12 16:07:25 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zss9wnjj32c0340e81.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:25 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5243051178201224&mid=5243051178201224 "HTTP/1.1 200 OK"
2025-12-12 16:07:25 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/008uC2tily1i88579t25uj30u0140k9i.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:28 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Saved: 5243051178201224 Time: 2025-12-12 15:24:35
2025-12-12 16:07:28 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 |    [20] Saved: 5243051178201224
2025-12-12 16:07:28 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zswglf3j32c03401ky.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:29 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/container/getIndex?containerid=100103type%3D1%26q%3D%E9%83%91%E5%B7%9E%E4%B8%8B%E9%9B%AA%E5%95%A6&page_type=searchall&page=2 "HTTP/1.1 200 OK"
2025-12-12 16:07:29 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/container/getIndex?containerid=100103type%3D1%26q%3D%E9%83%91%E5%B7%9E%E4%B8%8B%E9%9B%AA%E5%95%A6&page_type=searchall&page=3 "HTTP/1.1 200 OK"
2025-12-12 16:07:29 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/container/getIndex?containerid=100103type%3D1%26q%3D%E9%83%91%E5%B7%9E%E4%B8%8B%E9%9B%AA%E5%95%A6&page_type=searchall&page=4 "HTTP/1.1 200 OK"
2025-12-12 16:07:33 | INFO | httpx | HTTP Request: GET https://wx1.sinaimg.cn/large/006o6h6ogy1i68zsxqertj33402c04qp.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:35 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zt2xkksj33402c0qv6.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:35 | INFO | tools.capture_engine.platforms.cctv.1999390088777310210 |    [1] Saved: 【8点见】下雪啦！北...
2025-12-12 16:07:40 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5220748622300054 Time: 2025-10-12 02:22:11
2025-12-12 16:07:40 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [11] Saved: 5220748622300054
2025-12-12 16:07:40 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5220748622300054&mid=5220748622300054 "HTTP/1.1 200 OK"
2025-12-12 16:07:40 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zsl30u2j33402c0hdu.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:44 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zsog2vcj32c0340b2a.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:48 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zss9wnjj32c0340e81.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:50 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zswglf3j32c03401ky.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:53 | INFO | httpx | HTTP Request: GET https://wx1.sinaimg.cn/large/006o6h6ogy1i68zsxqertj33402c04qp.jpg "HTTP/1.1 200 OK"
2025-12-12 16:07:55 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/006o6h6ogy1i68zt2xkksj33402c0qv6.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:00 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5220748622300054 Time: 2025-10-12 02:22:11
2025-12-12 16:08:00 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [12] Saved: 5220748622300054
2025-12-12 16:08:01 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5234838983412105 Time: 2025-11-19 23:32:15
2025-12-12 16:08:01 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [13] Saved: 5234838983412105
2025-12-12 16:08:01 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5234838983412105&mid=5234838983412105 "HTTP/1.1 200 OK"
2025-12-12 16:08:01 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5234838983412105 Time: 2025-11-19 23:32:15
2025-12-12 16:08:01 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [14] Saved: 5234838983412105
2025-12-12 16:08:03 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/85aafb9fly1i7q2d39ww8j21ba0zgwj8.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:04 | INFO | httpx | HTTP Request: GET https://wx1.sinaimg.cn/large/85aafb9fly1i7q2ej7o9ij23402c0qv5.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:07 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/85aafb9fly1i7q2d2xsuoj23pc2s0e82.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:13 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/85aafb9fly1i7q2d20j5mj22c0340qv6.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:18 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5237384448574494 Time: 2025-11-27 00:07:01
2025-12-12 16:08:18 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [15] Saved: 5237384448574494
2025-12-12 16:08:18 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5237384448574494&mid=5237384448574494 "HTTP/1.1 200 OK"
2025-12-12 16:08:18 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/85aafb9fly1i7q2d39ww8j21ba0zgwj8.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:19 | INFO | httpx | HTTP Request: GET https://wx1.sinaimg.cn/large/85aafb9fly1i7q2ej7o9ij23402c0qv5.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:22 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/85aafb9fly1i7q2d2xsuoj23pc2s0e82.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:26 | INFO | httpx | HTTP Request: GET https://wx4.sinaimg.cn/large/85aafb9fly1i7q2d20j5mj22c0340qv6.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:31 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5237384448574494 Time: 2025-11-27 00:07:01
2025-12-12 16:08:31 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [16] Saved: 5237384448574494
2025-12-12 16:08:31 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/007ZPvbsly1i5vferh0rmj313v18j19e.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:32 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/007ZPvbsly1i5vfesj46xj31401hcqmj.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:33 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/007ZPvbsly1i5vfet9t2uj310p1cynbj.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:34 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/007ZPvbsly1i5vfety5k5j31360szan8.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:34 | INFO | tools.capture_engine.platforms.cctv.1999390088777310210 |    [2] Saved: “下雪啦！” 看大熊...
2025-12-12 16:08:35 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5216496301114872 Time: 2025-09-30 08:44:59
2025-12-12 16:08:35 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [17] Saved: 5216496301114872
2025-12-12 16:08:35 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5216496301114872&mid=5216496301114872 "HTTP/1.1 200 OK"
2025-12-12 16:08:36 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/007ZPvbsly1i5vferh0rmj313v18j19e.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:37 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/007ZPvbsly1i5vfesj46xj31401hcqmj.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:38 | INFO | httpx | HTTP Request: GET https://wx2.sinaimg.cn/large/007ZPvbsly1i5vfet9t2uj310p1cynbj.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:38 | INFO | httpx | HTTP Request: GET https://wx3.sinaimg.cn/large/007ZPvbsly1i5vfety5k5j31360szan8.jpg "HTTP/1.1 200 OK"
2025-12-12 16:08:39 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5216496301114872 Time: 2025-09-30 08:44:59
2025-12-12 16:08:39 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [18] Saved: 5216496301114872
2025-12-12 16:08:40 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5219734140486175 Time: 2025-10-09 07:11:00
2025-12-12 16:08:40 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [19] Saved: 5219734140486175
2025-12-12 16:08:40 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/comments/show?id=5219734140486175&mid=5219734140486175 "HTTP/1.1 200 OK"
2025-12-12 16:08:40 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 | [Weibo] Saved: 5219734140486175 Time: 2025-10-09 07:11:00
2025-12-12 16:08:40 | INFO | tools.capture_engine.platforms.weibo.1999389871956959234 |    [20] Saved: 5219734140486175
2025-12-12 16:08:40 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/container/getIndex?containerid=100103type%3D1%26q%3Djjjj&page_type=searchall&page=2 "HTTP/1.1 200 OK"
2025-12-12 16:08:41 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/container/getIndex?containerid=100103type%3D1%26q%3Djjjj&page_type=searchall&page=3 "HTTP/1.1 200 OK"
2025-12-12 16:08:41 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/container/getIndex?containerid=100103type%3D1%26q%3Djjjj&page_type=searchall&page=4 "HTTP/1.1 200 OK"
2025-12-12 16:09:06 | INFO | tools.capture_engine.platforms.cctv.1999390088777310210 |    [3] Saved: 下雪啦！黑龙江晒出超...
2025-12-12 16:09:34 | INFO | tools.capture_engine.platforms.cctv.1999390088777310210 |    [4] Saved: 这里下雪啦！中秋邂逅...
2025-12-12 16:10:02 | INFO | tools.capture_engine.platforms.cctv.1999390088777310210 |    [5] Saved: 注意啦！河南一地4人...
2025-12-12 16:13:21 | INFO | tools.capture_engine.platforms.toutiao.1999390088777310210 | [Toutiao] Finished 郑州下雪啦: 10
2025-12-12 17:04:35 | INFO | tools.capture_engine.platforms.cnn.1999389871956959234 | [CNN] Searching: jjjj
2025-12-12 17:04:59 | INFO | tools.capture_engine.platforms.xinhua.1999389871956959234 | [Xinhua] Searching: jjjj
2025-12-12 17:05:07 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 | [Toutiao] Searching: jjjj
2025-12-12 17:05:21 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [1] Saved: 素说美丽眼膜深度评测...
2025-12-12 17:05:23 | INFO | tools.capture_engine.platforms.cnn.1999390088777310210 | [CNN] Searching: 郑州下雪啦
2025-12-12 17:05:23 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [2] Saved: 眼纹的克星:素说美丽...
2025-12-12 17:05:28 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [3] Saved: 素说美丽眼膜，让眼纹...
2025-12-12 17:05:31 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [4] Saved: 眼膜哪个品牌好?深度...
2025-12-12 17:05:33 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [5] Saved: 眼纹、眼袋不再怕，哪...
2025-12-12 17:05:34 | INFO | tools.capture_engine.platforms.xinhua.1999390088777310210 | [Xinhua] Searching: 郑州下雪啦
2025-12-12 17:05:35 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [6] Saved: 眼膜哪家强?素说美丽...
2025-12-12 17:05:37 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [7] Saved: 眼纹、眼袋不再，素说...
2025-12-12 17:05:40 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [8] Saved: 薛与薜的读音意义用法...
2025-12-12 17:05:43 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [9] Saved: 【还在考虑怎么买?我...
2025-12-12 17:05:46 | INFO | tools.capture_engine.platforms.toutiao.1999389871956959234 |    [10] Saved: 百果园门店车厘子JJ...
2025-12-12 17:06:01 | INFO | tools.capture_engine.platforms.cctv.1999389871956959234 | [CCTV] Searching: jjjj
2025-12-12 17:07:29 | INFO | tools.capture_engine.platforms.weibo.1999390088777310210 | [Weibo] Searching: 郑州下雪啦
2025-12-12 17:07:30 | INFO | httpx | HTTP Request: GET https://m.weibo.cn/api/container/getIndex?containerid=100103type%3D1%26q%3D%E9%83%91%E5%B7%9E%E4%B8%8B%E9%9B%AA%E5%95%A6&page_type=searchall&page=1 "HTTP/1.1 200 OK"
